review,label
"a shame that stealing harvard is too busy getting in its own way to be anything but frustrating , boring , and forgettable",neg
"nearly every attempt at humor here is doa",neg
"collapses under its own meager weight",neg
"this is mild-mannered , been-there material given a pedestrian spin by a director who needed a touch of the flamboyant , the outrageous",neg
"if you adored the full monty so resoundingly that you're dying to see the same old thing in a tired old setting , then this should keep you reasonably entertained",neg
"technically and artistically inept",neg
"those who are only mildly curious , i fear , will be put to sleep or bewildered by the artsy and often pointless visuals",neg
"though tom shadyac's film kicks off spookily enough , around the halfway mark it takes an abrupt turn into glucose sentimentality and laughable contrivance",neg
"a long , dull procession of despair , set to cello music culled from a minimalist funeral",neg
"call me a cold-hearted curmudgeon for not being able to enjoy a mindless action movie , but i believe a movie can be mindless without being the peak of all things insipid",neg
"death might be a release",neg
"'[hopkins]doesn't so much phone in his performance as fax itno , even that's too committedhe gets his secretary to fax it",neg
"sodden and glum , even in those moments where it's supposed to feel funny and light",neg
"priggish , lethargically paced parable of renewal",neg
"a beautifully shot but dull and ankle-deep 'epic'",neg
"even with its $50-million us budget , pinocchio never quite achieves the feel of a fanciful motion picture",neg
"this is a third-person story now , told by hollywood , and much more ordinary for it",neg
"the filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story",neg
"written , flatly , by david kendall and directed , barely , by there's something about mary co-writer ed decter",neg
"the characters are interesting and the relationship between yosuke and saeko is worth watching as it develops , but there's not enough to the story to fill two hours",neg
"very well made , but doesn't generate a lot of tension",neg
"like being invited to a classy dinner soiree and not knowing anyoneyou leave the same way you came -- a few tasty morsels under your belt , but no new friends",neg
"it's depressing to see how far herzog has fallen",neg
"the question hanging over the time machine is not , as the main character suggests , 'what if' but rather , 'how can you charge money for this'",neg
"millions of dollars heaped upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry",neg
"  freaky friday ,  it's not",neg
"perhaps a better celebration of these unfairly dismissed heroes would be a film that isn't this painfully forced , false and fabricated",neg
"although no pastry is violated , this nasty comedy pokes fun at the same easy targets as other rowdy raunch-fests -- farts , boobs , unmentionables -- without much success",neg
"in this film , aussie david caesar channels the not-quite-dead career of guy ritchie",neg
"maybe you'll be lucky , and there'll be a power outage during your screening so you can get your money back",neg
"the characterizations and dialogue lack depth or complexity , with the ironic exception of scooter",neg
"this film was made by and for those folks who collect the serial killer cards and are fascinated by the mere suggestion of serial killersfor the rest of us , sitting through dahmer's two hours amounts to little more than punishment",neg
"narc can only remind us of brilliant crime dramas without becoming one itself",neg
"somewhere inside the mess that is world traveler , there is a mediocre movie trying to get out",neg
"a tedious parable about honesty and good sportsmanship",neg
"its strengths and weaknesses play off each other virtually to a stand-off , with the unfortunate trump card being the dreary mid-section of the film",neg
"an artful yet depressing film that makes a melodramatic mountain out of the molehill of a missing bike",neg
"the movie's ultimate point -- that everyone should be themselves -- is trite , but the screenwriter and director michel gondry restate it to the point of ridiculousness",neg
